arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 4:;;N/A:  | N/A: ;Dominguez;cp.;;De Progreso, en 4 días, vp. mexicano Edwin Bailey, cp. Dominguez, ton. 286, en lastre á Zaldo y Cp.;mexicano;Edwin Bailey;vp.;1903_05_26;Progreso
Día 5:;;N/A: ;Kunden;cp.;;De Tlacotalpan, en 4½ días, vp. ngo. Hydra, cp. Kunden, ton. 1333, con ganado á la orden.;;ngo. Hydra;vp.;1903_05_26;Tlacotalpan
Día 4:;;N/A:  | N/A: ;Kinght;cp.;;De Nueva York, en 4 días, vp. am. Vigilancia, cp. Kinght, ton. 4116, con carga y pasajeros á Zaldo y Cp.;am.;Vigilancia;vp.;1903_05_27;Nueva York
Día 3:;;N/A:  | N/A: ;Pedersen;cp.;;De Mobils, en 2½ días, vp. ngo. Uly, cp. Pedersen, ton. 1405, con carga general y 6 pasajeros á L. V. Placé.;;ngo. Uly;vp.;1903_05_27;Mobils
Día 7:;;N/A:  | N/A: ;Allen;cp.;;De Cayo Hueso, en 7 días, vp. am. Mascotte, cp. Allen, ton. 884, con carga y 28 pasajeros á G. Lawton Childs y Cp.;am.;Mascotte;vp.;1903_05_27;Cayo Hueso
Día 5½:;;N/A: ;Fretwnest;cp.;;De Filadelfia, en 5½ días, vp. alemán Margherita, cp. Fretwnest, ton. 2115, en lastre á R. Trufin y Cp.;alemán;Margherita;vp.;1903_05_27;Filadelfia
Día 86:;;N/A: ;Panorás;op.;;De Montevideo, en 86 días, berg. esp. Alfredo, op. Panorás, ton. 323, con carga gral, á Romagosa y Cp.;esp.;Alfredo;berg.;1903_05_27;Montevideo
Día 17:;;N/A: ;Ruiz;cap.;;De Liverpool, en 17 días, vp. esp. Vivina, capitán Ruiz, 2987, con carga general á J. Balcells y Cp.;esp.;Vivina;vp.;1903_05_27;Liverpool
Día 3½:;;N/A:  | N/A: ;Robertson;cp.;;De Veracruz y escalas, en 3½ días, vp. am. Havana, cp. Robertson, ton. 867, con carga general y 95 pasajeros á Zaldo y Cp.;am.;Havana;vp.;1903_05_27;Veracruz
Día 2:;;N/A: ;Soler;cap.;;De Cayo Hueso en 2 días, gol. cub.: Carmen, capitan Soler, ton. 17, en lastre al Capitán.;cub.;Carmen;gol.;1903_05_28;Cayo Hueso
Día 3:;;N/A:  | N/A: ;Stevens;cp.;;De Nueva York, en 3¼ días, vp. am. México, cp. Stevens, ton. 5667, con carga general y 34 pasajeros á Zaldo y Cp.;am.;México;vp.;1903_05_28;Nueva York
Día 16:;;N/A: ;Torrey;cap.;;De Filadelfia, en 16 días, vp. Ing. Kennet, cap. Torrey, ton. 1707, con carbón á L. V. Pireé.;Ing.;Kennet;vp.;1903_05_28;Filadelfia
Día 7:;;N/A:  | N/A: ;Cheisteesen;cap.;;De Mobile, en 7 días, vp. am. Higgins, capitán Cheisteesen, ton. 119, en lastre á la Compañía Española y Americana de Gas.;am.;Higgins;vp.;1903_05_28;Mobile
Día 11:;;N/A:  | N/A: ;Johansen;cp.;;De Sabine Pass, en 11 días, lanchón am. Gusher, cp. Johansen, ton. 481, con petróleo á la Compañía Española y Americana de Gas.;am.;Gusher;lanchón;1903_05_28;Sabine Pass
Día 60:;;;;;;De Barcelona y escalas, en 60 días, bca. espa-;espa-;;bca.;1903_05_29;Barcelona
Día 6½:;;;;;;De Filadelfia, en 6½ dias, vapor ing. Russian;ing.;Russian;vapor;1903_05_30;Filadelfia
Día 7:;;;;cap.;;De Cayo Hueso, en 7 horas, vp. am. Miami, ca-;am.;Miami;vp.;1903_05_30;Cayo Hueso
Día 3:;;;Manuel Calvo;cap.;;De Veracruz, en 3 días, vp. esp. Manuel Calvo,;esp.;;vp.;1903_05_31;Veracruz
Día 27:;;;;;;De Montevideo y escalas, en 27 días, vp. inglés;ing.;;vp.;1903_05_31;Montevideo
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Mascotte,;am.;Mascotte;vp.;1903_05_31;Cayo Hueso
Día 3:;;;;;;De Tampico, en 3 días, vp. ing. Costa Rica,;ing.;Costa Rica;vp.;1903_05_31;Tampico
Día 52:;;;;;;De Liverpool, en 52 días, bca. nga. Arizona,;nga.;Arizona;bca.;1903_06_02;Liverpool
Día 3½:;;;;;;De Nueva York, en 3½ días, vp. am. Monterey;am.;Monterey;vp.;1903_06_02;Nueva York
Día 2½:;;;;;;De Manzanillo, en 2½ dias, vp. alm. Mainz,;;alm. Mainz;vp.;1903_06_02;Manzanillo
Día 7:;;;;op.;;De Cayo Huesos, en 7 horas, vp. am. Miami, op.;am.;Miami;vp.;1903_06_02;Cayo Huesos
Día 16:;;;;;;De Bilbao y escala, en 16 días, vp. esp. Alfon-;esp.;Alfon-;vp.;1903_06_02;Bilbao
Día 2:;;;;;;De Nueva Orleans, en 2 días, vp. esp. Juan;esp.;Juan;vp.;1903_06_02;Nueva Orleans
Día 2½:;;;;;;De Mobila, en 2½ días, vp. Italiano Gluseppe;;Italiano Gluseppe;vp.;1903_06_02;Mobila
Día 24:;;;;;;De Génova y escalas, en 24 días, vp. esp. León;esp.;León;vp.;1903_06_03;Génova
Día 12:;;;;;;De Saint Nazaire y esc. en 12 días, vp. francés;francés;;vp.;1903_06_03;Saint Nazaire
;;;Ro-;cp.;;De Veracruz y esc. vp. am. Esperanza, cp. Ro-;am.;Esperanza;esc.;1903_06_03;Veracruz
Día 10:;;;;cap.;;De Pasacagoula, en 10 días, gol. am. Olga, capi-;am.;Olga;gol.;1903_06_04;Pasacagoula
Día 4:;;;;;;De Nueva York, en 3½ días, vp. am. Morro;am.;Morro;vp.;1903_06_04;Nueva York
Día 64:;;N/A: ;González;cap.;;De Montevideo y escalas, en 64 días. bca. uruguaya María, cap. González, tons. 859, con carga general, á Galbán y comp.;uruguaya;María;bca.;1903_06_05;Montevideo
Día 4:;;N/A: ;Hoppe;cp.;;De Matanzas, en 4 horas, vp. cub. Curityba, cp. Hoppe, ton. 2363, con carga de tránsito á L. V. Placé.;cub.;Curityba;vp.;1903_06_05;Matanzas
Día :;;;;;;De Tampico, en 41½ días, vap. noruego Ber-;noruego;Ber-;vap.;1903_06_05;Tampico
Día 5:;;N/A:  | N/A: ;Wieben;cp.;;De New York, en 4½ días, vp. cub. Olinda, cp. Wieben, ton. 2376, con carga general y 10 pasajeros á L. V. Placé.;cub.;Olinda;vp.;1903_06_05;New York
;;;White;cap.;;cap. White, tons. 1741, en lastre y 9 pasa-;;;;1903_06_05;
Día 6:;;N/A: ;Bottoné;cp.;;De Matanzas, en 6 horas, vp. italiano Giuseppe Corvaja, cp. Bottoné, ton. 1700, en lastre á L. V. Placé.;italiano;Giuseppe Corvaja;vp.;1903_06_05;Matanzas
Día 7:;;N/A: ;Dillon;cp.;;De Cayo Hueso, en 7 horas, vp. am. Martini-que, cp. Dillon, ton. 996, con carga general á G. Lawton Childs y Cp.;am.;Martini-que;vp.;1903_06_05;Cayo Hueso
Día 4:;;N/A:  | N/A:  | N/A: ;Hundsen;cp.;;De Tlacotalpan, en 4 días, vp. ngo. Hydra, cp. Hundsen, ton. 1332, con ganado á Ignacio Pla y Cp.;;ngo. Hydra;vp.;1903_06_05;Tlacotalpan
Día 13:;;N/A:  | N/A:  | N/A: ;Ricker;cp.;;De Pasacagoula, en 13 días, gol. ing. Sirocco, cp. Ricker, ton. 335, con madera á Ignacio Pla y Cp.;ing.;Sirocco;gol.;1903_06_05;Pasacagoula
Día 4½:;;;;;;De Cartagena, en 4½ días, vp. ing. Bernard;ing.;Bernard;vp.;1903_06_06;Cartagena
Día 8:;;N/A:  | N/A: ;Allen;cp.;;De Cayo Hueso en 8 horas vp. americano Mascotte, cp. Allen, tnd.s. 884, con carga general y 20 pasajeros, a G. Lawton, Childs y Comp.;americano;Mascotte;vp.;1903_06_06;Cayo Hueso
Día 5:;;N/A: ;Pettersen;cap.;;De Tampico en 4½ dias vap. ngo. Ellida, cap. Pettersen, tnd.s. 1124, con ganado a L. V. Placé.;;Ellida;vap.;1903_06_06;Tampico
Día 15:;;N/A: ;Sulsven;cp.;;De Pasacagoula en 15 dias gta. am: Griffin, cp. Sulsven, tnd.s. 367, con madera a la orden.;am;Griffin;gta.;1903_06_06;Pasacagoula
Día 15:;;N/A:  | N/A:  | N/A: ;Mass;cp.;;De Bremen y Amberes y Coruña en 15 dias vp. alem. Collenz, cp. Mass, tnd.s. 3193, con carga gral. & Schwab y Filliman.;alem.;Collenz;vp.;1903_06_06;Bremen y Amberes y Coruña
Día 2½:;;N/A: ;Olsen;cap.;;De New Orleans en 2½ días vap. am. Aransas, cap. Olsen, tons. 1156, con carga general, a Galban y C.;am.;Aransas;vap.;1903_06_08;New Orleans
Día 25:;;N/A: ;;;;De Amberes y escalas en 25 días vap. esp. On- ton. 2809, con carga general, a Baran- diarán y C.;esp.;On- ton. 2809;vap.;1903_06_08;Amberes
Día 2:;;N/A:  | N/A: ;Gostos;cp.;;De Cienfuegos, en 2 días, vp. alemán Andes, cp. Gostos, ton. 1869, en lastre a E. Heilbut.;alemán;Andes;vp.;1903_06_08;Cienfuegos
Día 5½:;;N/A:  | N/A: ;Fretsonrst;cp.;;De Filadelfia, en 5½ días, vp. alm. Marghare- tha, cp. Fretsonrst, ton. 2115, en lastre a R. Trufin y Cp.;;alm. Marghare- tha;vp.;1903_06_08;Filadelfia
Día 3½:;;N/A: ;Irvine;cap.;;De Tampa, en 3½ días, vp. am. Séneca, cap. Irvine, ton. 2729, con carga general a Zal- y y Cp.;am.;Séneca;vp.;1903_06_08;Tampa
;;N/A: ;Pedersen;cp.;;De Mobile, vp. ngo. Ulv, cp. Pedersen, tonela- das 1405, con carga general a L. V. Placé.;;ngo. Ulv;vp.;1903_06_08;Mobile
Día 4:;;N/A:  | N/A: ;Robertson;ep.;;De Nueva York, en 3½ días, vp. am. Havana, ep. Robertson, ton. 5667, con carga general y 39 pasajeros a Zalido y Cp.;am.;Havana;vp.;1903_06_08;Nueva York
Día 7:;;N/A:  | N/A: ;White;cp.;;De Cayo Hueso, en 7 horas, vp. am. Miami, cp. White, ton. 1741, con carga gral y 4 pa- sajeros G. Lawton Chils y Cp.;am.;Miami;vp.;1903_06_08;Cayo Hueso
Día 2:;;N/A: ;Hopper;cp.;;De Nueva Orleans, en 2 días, vp. am. Louisia- na, cp. Hopper, ton. 2844, con carga gene- ral a Galban y Cp.;am.;Louisiana;vp.;1903_06_08;Nueva Orleans
Día 7:;;;;;;De Cayo Hueso en 7 horas vp. amer. Mascot-;amer.;Mascot;vp.;1903_06_09;Cayo Hueso
Día 6½:;;;;cp.;;De Norfolk en 6½ dias vp. ngo. Hugin, cp.;ngo.;Hugin;vp.;1903_06_09;Norfolk
Día 4:;;;;;;De Veracruz y Progreso en 4 dias vp. ameri-;ameri-;;vp.;1903_06_09;Veracruz y Progreso
Día 3½:;;;;;;De N. York en 3½ días v.p. americano Mó-;americano;Mó-;v.p.;1903_06_10;N. York
Día 8:;;;;;;De Filadelfia, en 8 dias, vp. ing. Camperdown,;ing.;Camperdown;vp.;1903_06_11;Filadelfia
Día 7:;;;;;;De Cayo Hueso en 7 horas vap. amr. Martini-;amr.;Martini;vap.;1903_06_11;Cayo Hueso
Día 15:;;;;;;De Amapolis, en 15 dias, gol. ing. Ida M. Shaf-;ing.;Ida M. Shaf-;gol.;1903_06_11;Amapolis
;;N/A: ;Dillon;cap.;;que, cap. Dillon, tons. 996, con carga, co-;;;;1903_06_11;
Día 1:;;;Pe-;cap.;;De Matanzas en 1 día vop. norg. Ulv, cap. Pe-;norg.;Ulv;vop.;1903_06_11;Matanzas
Día 10:;;;;;;De Mobila, en 10 días, gol. ing. G. E. Bentley,;ing.;G. E. Bentley;gol.;1903_06_12;Mobila
Día 24:;;;;;;De Liverpool y escalas, en 24 días vap. inglés;inglés;;vap.;1903_06_12;Liverpool
;;N/A: ;Knight;cap.;;Lugano, cap. Knight, tons. 3.798, con carga;;Lugano;;1903_06_12;
Día 1:;;;;;;De Cayo Hueso en un día gol. amr. Doctor Ly-;amr.;Doctor Ly-;gol.;1903_06_12;Cayo Hueso
Día 7:;;;;;;De Cayo Hueso en 7 horas vap. amr. Miami,;amr.;Miami;vap.;1903_06_12;Cayo Hueso
;;N/A: ;White;cap.;;cap. White, tons. 1741, en lastres, con 4 pa-;;;;1903_06_12;lastres
Día 20:;;N/A:  | N/A: ;Echevarría;cp.;;De Liverpool en 20 dias vp. español Francisca cp. Echevarría, tnds. 2674, con carga general y J. Balcells y Comp.;español;Francisca;vp.;1903_06_13;Liverpool
Día 7:;;N/A:  | N/A: ;Allen;cp.;;De C. Hueso en 7 horas vp. americano Mascotte cp. Allen, tnds. 884 con carga general y 18 pasajeros, a G. Lawton, Childs y Comp.;americano;Mascotte;vp.;1903_06_13;C. Hueso
Día 28:;;N/A: ;Byrns;cp.;;De Amapolo en 28 dias vp. inglés Peerless, cp. Byrns, tnds. 278 con madera a la orden.;inglés;Peerless;vp.;1903_06_13;Amapolo
Día 16:;;N/A: ;Cates;cp.;;"De Cartagena, en 16 días; gol. am. F. E. Thomson, cp. Cates, ton. 653, en lastre al capitán.";am.;F. E. Thomson;gol.;1903_06_15;Cartagena
Día 2:;;N/A: ;Bilbao;cp.;;De la Punta Rasa, en 2 días, vp. cub. Humberto Rodríguez, cp. Bilbao, ton. 338, en lastre, trayendo a remolque los lanchones Tinima y San Fernando con ganado á R. Benítez.;cub.;Humberto Rodríguez;vp.;1903_06_15;Punta Rasa
Día 51:;;N/A:  | N/A: ;Jaureguizar;cp.;;De Génova y escalas, en 51 días, vp. esp. Catalina, cp. Jaureguizar, ton. 4995, con carga general y 35 pasajeros á Marcos y Cp.;esp.;Catalina;vp.;1903_06_15;Génova
Día 2:;;N/A:  | N/A: ;Perdigeon;cp.;;De Veracruz en 2 días, vp. francés La Navarre cp. Perdigeon, ton. 6959, con carga general y 97 pasajeros á Bridat Montros y Cp.;francés;La Navarre;vp.;1903_06_15;Veracruz
Día 4:;;N/A: ;Henrickssen;cap.;;De Tampico, en 4 días, vp. ngo. Bergen, capitán Henrickssen, ton. 1378, con ganado á L. V. Placé.;;Bergen;vp.;1903_06_15;Tampico
Día 9:;;N/A: ;O'Keefe;cp.;;De Tampico, en 8½ días, vp. am. Niagara, cp. O'Keefe, ton. 2265, con carga general á Zaldo y Cp.;am.;Niagara;vp.;1903_06_15;Tampico
Día 4:;;N/A:  | N/A: ;Rogers;cp.;;De Nueva York, en 4 días, vp. am. Esperanza, cp. Rogers, ton. 4702, con carga general y 58 pasajeros á Zaldo y Cp.;am.;Esperanza;vp.;1903_06_15;Nueva York
Día 7:;;N/A:  | N/A: ;White;cp.;;De Cayo Hueso, en 7 horas, vp. am. Miami, cp. White, ton. 1741, con carga general y 5 pasajeros á G. Lawton Childs y Cp.;am.;Miami;vp.;1903_06_15;Cayo Hueso
Día 3:;;N/A: ;;cap.;;De Mobila, en 2½ días, vp. italiano Giuseppe Corvaja, ton. 1700, con carga á L. V. Placé.;italiano;Giuseppe Corvaja;vp.;1903_06_15;Mobila
Día 20:;;N/A: ;Bescon;cp.;;De Pasacagola, en 20 días, gol. am. Elsie A. Bayles, ton. cp. Bescon, ton. 296, con madera á L. V. Placé.;am.;Elsie A. Bayles;gol.;1903_06_15;Pasacagola
Día 14:;;N/A: ;Scott;cp.;;De Mobila, en 14 días, gol. ing. Bartholdi, cp. Scott, ton. 337, con madera á J. Mendoza.;ing.;Bartholdi;gol.;1903_06_15;Mobila
Día 2:;;N/A: ;Hapner;cp.;;De Nueva Orleans, en 2 días, vp. am. Louisiana, cp. Hapner, ton. 2849, con carga general á Galban y Cp.;am.;Louisiana;vp.;1903_06_16;Nueva Orleans
Día 3:;;N/A:  | N/A:  | N/A: ;Muirhead;cap.;;De Narsan en 3 días vp. amer. Colonia, cap. Muirhead, tnds. 200, lastre á Zaldo y Comp.;amer.;Colonia;vp.;1903_06_16;Narsan
Día 5:;;N/A: ;Pettersen;cp.;;De Vera cruz, en 4½ días, vp. ngo. Volund, cp. Pettersen, ton. 1087, con ganado a L. V. Place.;;ngo. Volund;vp.;1903_06_16;Vera cruz
Día 3:;;N/A:  | N/A: ;Muirhead;cap.;;De Narsan en 3 días vp. amer. Atlanta, cap. Muirhead, tnds. 188, en lastre á Zaldo y Comp.;amer.;Atlanta;vp.;1903_06_16;Narsan
Día 7:;;N/A:  | N/A: ;Allen;cp.;;De C. Hueso en 7 horas vp. amer. Mascotte, cp. Allen, tnds. 884, carga gral. y 38 pasajeros & L. Lawton, Childs & Comp.;amer.;Mascotte;vp.;1903_06_16;C. Hueso
Día 30:;;N/A: ;Dash;cp.;;De Amberes y escalas en 30 días vp. inglés Corby Castle, cp. Dash, tnds. 3607, carga general á Dusaq y Gobiers.;inglés;Corby Castle;vp.;1903_06_16;Amberes
Día 3 y medio:;;N/A: ;Soure;cp.;;De C. Hueso en 3 y medio días gta. americana A. F. Menell, cp. Soure, tnds. 91 con madeja á la orden.;americana;A. F. Menell;gta.;1903_06_16;C. Hueso
Día 4:;;N/A:  | N/A: ;Johnson;cp.;;De Veracruz y escalas en 4 días vp. americano Monterrey, cp. Johnson, inds. 4702 con carga gral., 107 pasajeros á Zaldo y Comp.;americano;Monterrey;vp.;1903_06_16;Veracruz
Día 26:;;N/A:  | N/A:  | N/A: ;Grau;cap.;;De Génoves y escalas, en 26 días, vap. español Montevideo, cap. Grau, tons. 5297, con carga general, 97 pasajeros, á M. Calvo.;español;Montevideo;vap.;1903_06_17;Génoves
Día 4:;;N/A:  | N/A: ;Dows;cap.;;De New York, en 3½ días, vap. amr. Morro Castle, cap. Dows, tons. 6004, con carga general y 79 pasajeros, á Zaldo y Cp.;amr.;Morro Castle;vap.;1903_06_17;New York
Día 17:;;;;;;De Liverpool, en 17 dias, vp. esp. Anselma de;esp.;Anselma de;vp.;1903_06_18;Liverpool
;;;Alberts;cp.;;De Pascagoula, bea. nga. Mable, cp. Alberts,;nga.;Mable;bea.;1903_06_18;Pascagoula
Día 8:;;;;;;De Móbilá, en 8 dias, berg. ing. Gleanafton ton.;ing.;Gleanafton ton;berg.;1903_06_18;Móbilá
Día 1½:;;;;;;De Nuevitas, en 1½ días, vp. cub. Olinda, ca-;cub.;Olinda;vp.;1903_06_18;Nuevitas
Día 5:;;;;;;De New York, en 4½ días, vp. cub. Curityba,;cub.;Curityba;vp.;1903_06_18;New York
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Martini-;am.;Martini;vp.;1903_06_18;Cayo Hueso
Día 18:;;;;;;De Cayo Cayo Hueso, en 18 dias, gol. am. Wa-;am.;Wa-;gol.;1903_06_19;Cayo Cayo Hueso
Día 9:;;;;;;De Cárdenas, en 9 horas, vp. italiano Giuseppe;italiano;Giuseppe;vp.;1903_06_19;Cárdenas
Día 10:;;;;;;De Guli Port, en 10 dias, berg. berg. ing. Per-;ing.;Per-;berg.;1903_06_19;Guli Port
Día 7:;;;;cp.;;De Cayo Hueso, en 7 horas, vp. am. Miami, cp.;am.;Miami;vp.;1903_06_19;Cayo Hueso
Día 4½:;;;;cap.;;De Tampico, en 4½ dies, vp. ngo. Ellida, cap.;;ngo. Ellida;vp.;1903_06_19;Tampico
Día 9:;;;;;;De Mobila, en 9 dias, bca. am. John R. Stam-;am.;John R. Stam;bca.;1903_06_20;Mobila
Día 2:;;;;;;De New Orleans, en 2 dias, vp. esp. Martin;esp.;Martin;vp.;1903_06_20;New Orleans
Día 8:;;;;cap.;;De Veracruz, en 8 dias, vp. esp. Alfonso XII,;esp.;Alfonso XII;vp.;1903_06_20;Veracruz
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Mascotte,;am.;Mascotte;vp.;1903_06_20;Cayo Hueso
Día 9:;;;;;;De Jacksonville, en 9 dias, gol. am. Hayford,;am.;Hayford;gol.;1903_06_20;Jacksonville
Día 7:;;;;cap.;;De Filadelfia en 7 dias vap. ing. Frieda, capi-;ing.;Frieda;vap.;1903_06_21;Filadelfia
Día 27:;;;;;;De Hamburgo y escalas con 27 dias vp. alemán;alemán;;vp.;1903_06_22;Hamburgo
Día 6:;;;;cap.;;De N. York en 6 dias vp. esp. Ramón de Larrinaga,;esp.;Ramón de Larrinaga;vp.;1903_06_22;N. York
;;;;;;De Buenos Aires y eses. vp. ing. Casilda,;ing.;Casilda;vp.;1903_06_22;Buenos Aires
Día 3½:;;;;;;De Tampico en 3½ dias vp. am. City of Washington,;am.;City of Washington;vp.;1903_06_22;Tampico
Día 7:;;;;;;De C. Hueso en 7 horas vp. am. Miami,;am.;Miami;vp.;1903_06_22;C. Hueso
Día 55:;;;;;;De Gerona en 55 dias vp. Austriaco Jenny,;Austriaco;Jenny;vp.;1903_06_22;Gerona
Día 2½:;;;;cap.;;De Mobila en 2½ dias, vp. ngo. Ulv, capitán;ngo.;Ulv;vp.;1903_06_22;Mobila
Día 37:;;;;;;De Liverpool y eses. en 37 dias, vp. ing. Actor,;ing.;Actor;vp.;1903_06_22;Liverpool
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Mascotte,;am.;Mascotte;vp.;1903_06_23;Cayo Hueso
Día 2:;;N/A:  | N/A: ;Hopner;cp.;;De Nueva Orleans, en 2 dias, vp. am. Louisiana, cp. Hopner, ton. 2849, con carga general y 14 pasajeros á Galban y Cp.;am.;Louisiana;vp.;1903_06_23;Nueva Orleans
;;;;cp.;;De Veracruz y Progreso, -vp. am. Havana, cp.;am.;Havana;vp.;1903_06_24;Veracruz y Progreso
Día 3½:;;N/A:  | N/A: ;Stevens;cp.;;De New York, en 3½ días, vp. am. México, cp. Stevens, ton. 5667, con carga general y 67 pasajeros á Zaldo y Cp.;am.;México;vp.;1903_06_24;New York
Día 4½:;;N/A: ;Chisthoffesen;cap.;;De Tampico, en 4½ días, vp. ngo. Albis, capitán Chisthoffesen, ton. 1431, con ganado á L. V. Placé.;;ngo. Albis;vp.;1903_06_24;Tampico
Día 7½:;;N/A: ;Tnowert;cp.;;De Boston, en 7½ días, vp. alm. Margaretha, cp. Tnowert, ton. 2115, en lastre á R. Tru-;;alm. Margaretha;vp.;1903_06_24;Boston
Día 7:;;;;;;De Cayo Hueso en 7 horas vapor americano;americano;;vapor;1903_06_25;Cayo Hueso
Día 1½:;;;;;;De Cayo Hueso, en 1½ días, gol. am. Doctor;am.;Doctor;gol.;1903_06_26;Cayo Hueso
Día 2½:;;N/A: ;Parkin;ep.;;De Tampico, en 2½ dias vp. Ing. California, ep. Parkin, tnd. 6222 con carga general á L. Placé.;Ing.;California;vp.;1903_06_26;Tampico
Día 7:;;N/A:  | N/A: ;White;cp.;;De C. Hueso, en 7 horas vp. americano Mia- mi, cp. White, tnd. 1741, con correspondencia y 9 pasajeros á L. Lawton, Childs y Comp.;americano;Mia-mi;vp.;1903_06_26;C. Hueso
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Mascotte,;am.;Mascotte;vp.;1903_06_27;Cayo Hueso
Día 8:;;;;;;De Mobila, en 8 días, gol. am. Clara A. Phin-;am.;Clara A. Phin;gol.;1903_06_27;Mobila
Día 6:;;;;cap.;;De Norfolk, en 6 días, vp. ngo. Ole Bull, capi-;;Ole Bull;vp.;1903_06_27;Norfolk
Día 9:;;N/A:  | N/A:  | N/A:  | N/A: ;Gill;cp.;;De Gulf-port, en 9 días, gol. am. Emma L. Cothingam, cp. Gill, ton. 522, con madera á Planol, Cagigas y Cp.;am.;Emma L. Cothingam;gol.;1903_06_29;Gulf-port
Día 9:;;N/A: ;Duxchar;cp.;;De Gulf-port, en 9 días, gol. ing. Harry W. Lewis, cp. Duxchar, ton. 304, con madera á la orden.;ing.;Harry W. Lewis;gol.;1903_06_29;Gulf-port
Día 7:;;N/A: ;Boddén;cp.;;De Pascagoula, en 7 días, gol. am. Break of Day, cp. Boddén, ton. 127, con madera á R. P. Santa Maria.;am.;Break of Day;gol.;1903_06_29;Pascagoula
Día 3½:;;N/A:  | N/A: ;Rogers;cp.;;De New York, en 3½ días, vp. am. Monterey, cp. Rogers, ton. 4702, con carga general y 25 pasajeros á Zaldo y Cp.;am.;Monterey;vp.;1903_06_29;New York
Día 7:;;N/A:  | N/A:  | N/A: ;White;cp.;;De Miami y Cayo Hueso, en 7 horas, vp. americano Miami, cp. White, ton. 1741, con carga, correspondencia y 4 pasajeros á G. Lawton Childs y Cp.;americano;Miami;vp.;1903_06_29;Miami y Cayo Hueso
Día 3:;;N/A:  | N/A: ;Grau;cp.;;De Veracruz, en 3 días, vp. esp. Montevideo, cp. Grau, ton. 5297, con carga general y pasajeros á M. Calvo.;esp.;Montevideo;vp.;1903_06_29;Veracruz
Día 3:;;N/A:  | N/A: ;Botone;cp.;;De Mobila, en 3 días, vp. italiano Giuseppe Corvaja, cp. Botone, ton. 1700, con carga general y pasajeros á L. V. Place.;italiano;Giuseppe Corvaja;vp.;1903_06_29;Mobila
Día 2:;;;;;;De New Orleans, en 2 dias, vp. am. Louisiana,;am.;Louisiana;vp.;1903_06_30;New Orleans
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vap. amer. Martí-;amer.;Martí;vap.;1903_06_30;Cayo Hueso
Día 4:;;;;;;De Progreso y Veracruz, en 4 días, vp. ameri-;;ameri-;vp.;1903_06_30;Progreso y Veracruz
Día 8½:;;;;;;De Tampico en 8½ días vp. amer. Matanzas,;amer.;Matanzas;vp.;1903_06_30;Tampico
;;N/A: ;Miller;cap.;;cap. Miller, tons. 3094, con carga general a;;;;1903_06_30;
Día 6:;;;;;;De Filadelfia en 6 días vp. ing. Russian, en las-;ing.;Russian;vp.;1903_06_30;Filadelfia
Día 2:;;;;;;De Cayo Hueso en 2 días gol. cubana Carmen,;cubana;Carmen;gol.;1903_06_30;Cayo Hueso
Día 8½:;;;;;;De Nueva York, en 8½ días, vp. am. Morro;am.;Morro;vp.;1903_07_01;Nueva York
;;;;;;De Veracruz, vp. alm. Prinz August Wilhelm,;;Prinz August Wilhelm;vp.;1903_07_01;Veracruz
Día 1:;;;;;;De Cayo Hoeso, en 1 día, gol. ing. Royalist,;ing.;Royalist;gol.;1903_07_02;Cayo Hoeso
Día 40:;;;;;;De Nuevias, en 40 horas, vp. cub. Curityba,;cub.;Curityba;vp.;1903_07_02;Nuevias
Día 16:;;;;;;De Bilbao y en 16 días, vp. esp. Alfonso;esp.;Alfonso;vp.;1903_07_02;Bilbao
;;;Hapford;cap.;;De Panzaola, gol. am. Blanche, cap. Hapford;am.;Blanche;gol.;1903_07_02;Panzaola
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. am. Mascotte,;am.;Mascotte;vp.;1903_07_02;Cayo Hueso
Día 37:;;N/A: ;Ferrer;cp.;;De Arrecifes de Lanzarote, en 37 días, bergantín esp. Joven Antonio, cp. Ferrer, tn. 237, con cebollas á H. Astorqui.;esp.;Joven Antonio;bergantín;1903_07_03;Arrecifes de Lanzarote
Día 22:;;N/A:  | N/A:  | N/A: ;Aldamis;cp.;;De Génova, Barcelona y escalias, en 22 días, vp. esp. Buenos Aires, cp. Aldamis, ton. 5800, con carga, correspondencia y 269 pasajeros a M. Calvo.;esp.;Buenos Aires;vp.;1903_07_03;Génova
Día 5:;;N/A: ;Jombes;cap.;;De Tampico, en 5 días, vp. ngo. Nord, capitán Jombes, ton. 1160, con ganado a Silveira y Cmp.;;ngo. Nord;vp.;1903_07_03;Tampico
Día 5:;;N/A:  | N/A: ;Hansan;cp.;;De Nueva York, en 5 días, vp. cub. Olinda, cp. Hansan, ton. 2396, con carga y 27 pasajeros á L. V. Placé.;cub.;Olinda;vp.;1903_07_03;Nueva York
